id	Fem4_E2_MSt	Fem5_E2_MSt	Fem6_E2_MSt	Fem4_E2_AreaX	Fem5_E2_AreaX	Fem6_E2_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NKAIN2	293	264	200	149	210	121	198.6806591179746	-0.5061604255435381	0.2620511782767529	-1.9315327214784772	0.05341720682155754	0.9998748158320103
unown7523	0	4	5	1	4	3	2.8387268969446926	-0.10483262317225929	1.7793928003621942	-0.058914829345673804	0.9530199464587263	NA
RFC3	1913	1873	1764	1603	1810	1589	1741.8429869652673	0.015769950992568085	0.19517216232041326	0.0808002063669235	0.9356008439508602	0.9998748158320103
DECR1	928	523	878	770	631	873	777.7180896218731	0.14513632247448657	0.34607767151347646	0.41937499706286274	0.6749420940849129	0.9998748158320103
G2E3	412	434	275	334	316	223	323.89231465145207	-0.17759419804605017	0.2591384451157473	-0.685325552396232	0.49313851095861577	0.9998748158320103
unown7524	2	4	12	0	5	10	5.760964220125483	-0.15858850946689038	1.5110052280202502	-0.10495563253257321	0.9164110143135749	NA
CLVS2	3325	3191	3386	2913	3555	3147	3235.8120480930006	0.11332731758611206	0.21031652639943368	0.5388417140880338	0.5899960777844263	0.9998748158320103
NBEA	6668	5098	5311	4783	4502	4906	5180.022119177122	-0.08137137517095748	0.23795351320351216	-0.3419633275234049	0.7323784907038142	0.9998748158320103
SMPDL3A	768	570	406	624	639	343	543.2013746903103	0.0501489407045315	0.28782568717245	0.1742337217959455	0.8616817846747549	0.9998748158320103
FBLN1	825	220	254	394	249	161	338.88838569440355	-0.48581474363009675	0.49482982996812636	-0.9817814412307958	0.32620753306096106	0.9998748158320103
CXCR4	111	158	79	164	144	119	128.00627535361437	0.49539589371307297	0.34301387362887553	1.4442444804698116	0.1486702168962065	0.9998748158320103
SCFD1	1626	1381	1073	1423	1448	970	1295.061303620722	0.08412103155119942	0.21870390814305665	0.3846343317110498	0.7005083543739095	0.9998748158320103
THSD7B	187	225	133	153	288	234	200.04524985637897	0.4807219487806302	0.3062217751426379	1.5698490042280966	0.11645024386091007	0.9998748158320103
CALB1	445	1793	364	887	1267	263	785.6751600228594	0.04738895266865487	0.815280894917724	0.05812592072752697	0.9536483275393213	0.9998748158320103
FABP7	18083	16200	18711	25791	22566	18116	20002.159359379573	0.4827847635516016	0.24206866859965684	1.9944124381914579	0.04610700033614007	0.9998748158320103
SERINC1	24973	22517	14458	18102	19813	11540	17990.696263343652	-0.1533892537961138	0.2271948849273311	-0.6751439577751751	0.49958430806512744	0.9998748158320103
RIBC2	49	2	2	13	4	7	12.177476646786092	-0.8369954204343366	1.2728306831183767	-0.6575858293922773	0.510804302662806	NA
unown7525	160	154	174	147	169	187	165.87523601942027	0.21101176464419866	0.32160407907360544	0.6561227869124895	0.5117451239863882	0.9998748158320103
TMEM64	173	264	79	90	237	43	136.48591096798552	-0.37631359809054427	0.5276847916315499	-0.7131408826982095	0.475758583536005	0.9998748158320103
SMC1B	172	25	28	75	13	7	50.919799426323266	-0.9724443619281544	0.9264087599597847	-1.0496925374176818	0.2938594958833057	0.9998748158320103
NECAB1	186	14	8	139	14	8	60.00691039477682	-0.052507808453063895	1.600799226919829	-0.03280099563397252	NA	NA
unown7526	1	0	2	0	0	0	0.5092901349587067	-2.389180878559379	3.98840236494871	-0.5990320584392953	0.5491515066410679	NA
COCH	198	26	639	44	58	272	219.66314242844604	-1.0684112812040525	1.364866219690521	-0.7827956072107282	0.4337471475726811	0.9998748158320103
PIP4P2	320	566	205	228	404	137	292.2483414212408	-0.36369596669508497	0.38607438578884556	-0.9420359912040371	0.34617421351325595	0.9998748158320103
HNMT	10	28	34	9	17	21	19.940952103618827	-0.48239479889862097	0.7796964058645212	-0.6186956811269965	0.5361168557079432	NA
unown7527	2449	2393	2353	2391	2325	1859	2275.5431673831545	0.03150054238718009	0.21037174227144897	0.14973751724950776	0.8809717073735464	0.9998748158320103
HSF2	2392	2222	2158	1690	2234	2196	2131.393664731231	0.022775417714823276	0.2219362496995113	0.10262144082212733	0.9182634253643362	0.9998748158320103
unown7528	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown7529	0	10	6	0	0	0	2.5154031368672993	-4.703888337091063	2.7094606652646447	-1.7360976660023273	0.0825465670063993	NA
SPOPL	408	500	423	468	439	498	457.22073152088865	0.2655617588660316	0.2640466303038306	1.0057381098196847	0.31454156574328423	0.9998748158320103
unown7530	786	684	595	644	752	608	669.379536054701	0.12557630356261312	0.20005482617421025	0.6277094432766132	0.5301942980216041	0.9998748158320103
NXPH2	86	72	79	43	46	53	62.34576221620527	-0.5634454068852944	0.41407814644572966	-1.3607223943636477	0.1736014347792098	0.9998748158320103
unown7531	2	1	2	1	0	1	1.1835558102835286	-1.0828755598779856	2.410970903725707	-0.44914501382186023	0.6533270502509888	NA
RUNX1T1	1730	1546	1303	1370	1054	983	1311.7952447419389	-0.23501767073700497	0.24549887181854155	-0.9573065203766652	0.33841256522515495	0.9998748158320103
unown7532	0	0	0	2	0	0	0.37213494076517556	2.1048963139873385	4.031698622353572	0.5220867210452774	0.6016099516305347	NA
unown7533	1	0	1	3	0	2	1.2859171079536225	1.5557873664687332	2.6558023231006582	0.5858069152723483	0.5580052761037834	NA
GJA1	4552	3339	3944	4619	4676	4563	4298.536070908274	0.3966442406915473	0.23747379142459676	1.670265330384851	0.09486687936885366	0.9998748158320103
unown7534	0	3	0	2	0	2	1.1997158628623166	0.8189460939507205	3.051856952137584	0.26834353863706284	0.7884348957106228	NA
LRP1B	695	445	876	378	492	1009	666.6672912451141	0.08162076853453817	0.45318502481269046	0.18010473441454405	0.8570703458632376	0.9998748158320103
unown7535	487	475	381	307	470	334	399.19316767302973	-0.11909124570080049	0.21468369000338092	-0.5547288930003252	0.5790801103780279	0.9998748158320103
FAM118A	589	615	591	485	647	590	581.8972696434874	0.10032814467884965	0.23151701413705308	0.43335106515954613	0.6647597452364526	0.9998748158320103
unown7536	0	2	0	0	0	1	0.4850114000881099	-0.6189772345373039	4.048555162021501	-0.15288842803570443	0.8784862617102756	NA
TRIQK	74	74	107	28	83	62	70.28803585478042	-0.4612780754951509	0.4907253742581029	-0.9399923046419363	0.34722150796841306	0.9998748158320103
FAM92A	1428	1369	1153	1396	1409	770	1228.4244147718748	0.00773443063603541	0.24351209068051263	0.03176199840599688	0.9746618522141147	0.9998748158320103
MAB21L1	100	51	102	70	99	119	91.40459565480577	0.3390739107798544	0.4631025996364203	0.7321788110152259	0.4640594355001342	0.9998748158320103
unown7537	40	36	55	22	61	47	43.196897595981646	0.09263889724357738	0.5469276593760878	0.16938053078035212	0.865497336424049	NA
unown7538	9369	7511	10558	7711	9297	8081	8738.663814411364	0.010147990035804091	0.25298340333712904	0.04011326396095931	0.968002827201681	0.9998748158320103
KIAA0930	131	123	104	83	135	111	112.51661563451785	0.03829816239783047	0.31836210803402115	0.12029748965520044	0.904247492637358	0.9998748158320103
AP4S1	877	815	873	750	1024	812	851.3779292464593	0.1575793663483077	0.21781495365633222	0.7234552251951257	0.46940025294875404	0.9998748158320103
RBM12B	549	563	150	401	579	117	368.44071041275197	-0.049931592196035386	0.4980419514495282	-0.10025579582344778	0.9201412504379515	0.9998748158320103
unown7539	173	180	143	144	179	179	165.1093100396057	0.198021474127946	0.28588841102268275	0.6926530299692166	0.4885273222255344	0.9998748158320103
TMEM67	268	210	248	161	200	308	234.29924615549805	0.07528852705940661	0.3719749363799582	0.20240215051075983	0.8396023473303771	0.9998748158320103
MAN1A1	202	381	377	168	234	235	264.0681526701992	-0.44482647767324934	0.36275593660383637	-1.2262417586815173	0.2201077111526774	0.9998748158320103
unown7540	1183	1189	1079	1055	1340	1034	1133.1446864423422	0.1466599181961922	0.1850976621097453	0.792338036712948	0.4281635986889014	0.9998748158320103
NUP50	828	872	617	476	861	515	672.0280172319694	-0.17951260579808428	0.22092554257042632	-0.8125479910991257	0.4164772606981048	0.9998748158320103
unown7541	111	137	276	99	116	176	156.13505160085967	-0.2886947599819119	0.49494163376327094	-0.583290514048761	0.5596977472349121	0.9998748158320103
unown7542	491	480	391	287	462	288	388.23226732207155	-0.24979756297264574	0.21989437977219858	-1.1359888471520991	0.2559612319814507	0.9998748158320103
FAM184A	1438	2024	1357	1452	1749	1219	1509.2858952689132	0.038881957748080356	0.20595904607709903	0.18878489917614605	0.8502614077343241	0.9998748158320103
PDP1	2817	1732	1745	1857	1504	950	1725.4701162814272	-0.37509986885838437	0.2986152243654957	-1.2561310953097082	0.209068443800005	0.9998748158320103
PHF21B	199	245	180	75	186	152	167.64338475765996	-0.4432196147473036	0.35613998033564587	-1.2445095726955147	0.21331207842636915	0.9998748158320103
CDH17	161	121	126	81	75	104	110.22750960447887	-0.4520784432781365	0.3743839233041686	-1.2075263256185413	0.22722951298092559	0.9998748158320103
KYNU	7	1	6	1	4	5	4.012888057112534	-0.3534362738144264	1.4561643009956682	-0.24271730434042402	0.8082244013195479	NA
HEATR5A	360	268	286	239	267	211	267.5728648836293	-0.19047939011966392	0.25946741334941814	-0.7341168112820017	0.4628775484341037	0.9998748158320103
MCM9	38	34	22	51	38	39	37.11848472893671	0.6538921244539199	0.5049734090813992	1.2949040735499713	0.19535332308588893	NA
FAR2	996	485	401	923	1452	443	755.5694145433936	0.7070760474149814	0.3844235662031556	1.8393150409548884	0.065868862027544	0.9998748158320103
ASF1A	876	759	641	935	924	630	784.7361939718623	0.2959862138774396	0.22479660850588304	1.3166845169271917	0.1879443956192928	0.9998748158320103
SPART	382	420	206	275	424	276	320.0923266657725	0.12755958273510482	0.27296414434910354	0.46731259535671593	0.6402762463262619	0.9998748158320103
GEM	73	54	35	60	30	36	47.355639228215246	-0.13111739792009575	0.5257011647066138	-0.24941431886168727	0.8030403102144267	0.9998748158320103
CEP85L	1127	940	1030	859	1079	808	961.5022385150216	-0.026883406647056043	0.21240631061240867	-0.12656595074574742	0.89928394753056	0.9998748158320103
unown7543	281	166	207	222	215	165	207.35186181445272	0.041011778336698515	0.31709989585551634	0.12933393820912875	0.8970934181348513	0.9998748158320103
unown7544	10	13	9	0	9	3	6.834940253147071	-1.3591241967423302	1.2575032565859772	-1.0808116715595997	0.2797808955671868	NA
PLN	0	5	3	0	3	3	2.288101014517637	-0.2842166929881951	2.136701868882803	-0.1330165415808808	0.8941802984596656	NA
ARHGAP15	45	23	36	76	34	30	41.39383762658073	0.6111176710847954	0.6017032071650734	1.0156463582171653	0.30979782068208983	NA
SLC35F1	3101	1802	1357	1887	1102	902	1644.6029562944711	-0.47015991785496647	0.3583071699350624	-1.3121699963195703	0.18946278288528923	0.9998748158320103
unown7545	102	105	141	84	80	140	110.56329993546215	-0.010365402510434073	0.44369633710037304	-0.023361478659421994	0.9813619321901036	0.9998748158320103
DTD2	403	207	454	504	273	486	400.89652041778635	0.43099973567553373	0.4345407563860069	0.9918511194670825	0.32127015662337316	0.9998748158320103
unown7546	502	377	399	509	340	340	410.84359286162436	0.08435634859440455	0.3074815707392991	0.27434603118353007	0.7838187131965466	0.9998748158320103
unown7547	27	51	35	38	53	18	35.830405516149604	0.0637230335146782	0.5561527951310663	0.11457828509098987	0.9087793923223064	NA
unown7548	11	15	8	11	16	8	11.13437422677021	0.19522991490924102	0.8114411618360446	0.2405965140682475	0.8098678522042924	NA
unown7549	168	147	170	141	208	128	157.98212830394232	0.1016033822032933	0.29705216732669176	0.34203885168611486	0.7323216541929887	0.9998748158320103
NUBPL	418	498	270	311	427	270	354.0102717908396	-0.06421450737385423	0.2469372245921046	-0.26004385316926165	0.794829946913192	0.9998748158320103
NUS1	905	1195	778	744	1185	641	880.0488480668952	-0.022015105683851743	0.2241193120935604	-0.09822940057330429	0.9217501370701993	0.9998748158320103
SERTM1	2183	1680	1248	1756	2792	1304	1772.0374777261684	0.33348223360347706	0.24765284398781878	1.3465713869204745	0.17811831463890482	0.9998748158320103
RFXAP	430	485	472	341	531	430	443.14556452805243	0.05346691648128319	0.248555201416544	0.21511083323370112	0.8296809079121017	0.9998748158320103
VIRMA	878	694	646	774	677	664	718.1206670444574	0.11884342267678194	0.24428314595422135	0.4864986579919566	0.6266136566011595	0.9998748158320103
unown7550	0	0	1	0	2	0	0.4685084022088389	0.8234597448613616	4.061255378058209	0.20275990259324175	0.8393226999802476	NA
unown7551	70	64	45	71	62	39	57.39544714546966	0.11905760244007976	0.4258489070178423	0.2795770999480139	0.7798019783309198	0.9998748158320103
unown7552	1	1	0	1	0	1	0.674265675324822	0.3739165094864729	3.27450487967338	0.11419024348003712	0.9090869858942012	NA
CD9	636	426	484	637	240	265	447.2662792160528	-0.2292962329643496	0.42153889964526436	-0.5439503522861311	0.5864756380106001	0.9998748158320103
ARHGAP5	2133	1770	1435	1509	1842	1330	1634.650915735548	-0.022576473885746438	0.1881843312301847	-0.11996999823609747	0.9045069142116119	0.9998748158320103
unown7553	1219	1206	952	904	1141	988	1051.889840321603	0.018876697844737337	0.19030222583283046	0.09919325831385403	0.9209848275470498	0.9998748158320103
GTDC1	328	210	93	211	248	103	190.01067534170897	0.011858947136005226	0.4275944760696052	0.027734098075847893	0.9778742278248069	0.9998748158320103
ALG5	623	624	563	428	588	436	533.1568670127663	-0.16637074598767687	0.20307974239932433	-0.8192385120350163	0.4126503462024976	0.9998748158320103
ZEB2	1049	1016	769	943	1133	671	909.4634420419418	0.11076665837721779	0.20440242477325138	0.5419048159535972	0.5878840789332607	0.9998748158320103
DCBLD1	3762	4834	2975	3387	4637	3426	3757.8755762673827	0.15601124630936875	0.190574338616992	0.8186372175894749	0.4129934262414872	0.9998748158320103
AKAP6	6193	4760	4418	4859	4141	3990	4679.40718701958	-0.05383460472787797	0.2326437386810243	-0.2314036261327888	0.817001248360895	0.9998748158320103
ESRP1	0	1	14	0	8	9	5.635931542411521	0.14723393030265897	1.8659701884587199	0.07890476022249493	0.9371083769393772	NA
EXOSC8	608	530	698	618	678	788	660.828293705915	0.3463707842505598	0.2934100886322068	1.1805005951405436	0.23780117388909727	0.9998748158320103
ROS1	42	25	69	40	95	99	63.096296913734285	0.8851456593311834	0.5797210535837616	1.5268475309967195	0.12679892921751224	0.9998748158320103
DPY19L4	155	271	221	153	246	174	199.91067244736132	-0.038835592188647544	0.3213760385222824	-0.12084159219591259	0.9038165056701505	0.9998748158320103
unown7554	69	66	50	45	69	60	58.8121540080264	0.082763602632477	0.3970501842665274	0.20844620129157374	0.8348805850722458	0.9998748158320103
NPAS3	173	143	139	183	173	111	151.89955617572468	0.1950981063954531	0.3123741283448198	0.6245655087673924	0.5322562629388023	0.9998748158320103
VWF	2413	651	789	1932	1166	960	1306.334093545593	0.29037301542741	0.45427585985764946	0.6391997486249884	0.5226929956297055	0.9998748158320103
unown7555	1874	2148	1952	1761	2435	2262	2063.1904997896004	0.274348235924112	0.22158567264489806	1.2381136047715888	0.215673940020172	0.9998748158320103
EGLN3	11	7	3	4	0	0	3.8887707183873927	-2.1062954778773073	1.7964457233585576	-1.1724793298733613	0.24100466611270493	NA
SPTSSA	1665	1885	1450	1236	1666	1095	1462.5509177488534	-0.17098587644704774	0.17655714242790402	-0.9684449696894518	0.33282218979835304	0.9998748158320103
EAPP	1381	1127	1081	1286	1106	1047	1165.5533875887638	0.12131372380177301	0.23600065393210246	0.5140397781977123	0.6072241800070795	0.9998748158320103
SUPT20H	1499	1723	1387	1267	1870	1396	1499.0932717711044	0.12968418026441422	0.1885905898599831	0.6876492637341913	0.4916736773331025	0.9998748158320103
unown7556	29	43	10	11	28	7	19.62766297105415	-0.69758566386695	0.7735291996806557	-0.9018220180375113	0.3671514215480997	NA
unown7557	0	0	1	0	10	0	1.6152191069931874	3.1130957607332985	3.282818045510446	0.948299819720664	0.34297684263830963	NA
VGLL2	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown7558	1314	1404	724	1085	1546	675	1081.5611405478887	0.09505388747050594	0.27567547727743064	0.344803565443171	0.7302420524427862	0.9998748158320103
RFX6	16	0	1	10	0	1	4.572692000699831	-0.2981364679502958	2.0404996097350425	-0.1461095442155015	0.8838349120819995	NA
GPRC6A	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
INTS8	1020	1007	973	1034	1035	1021	1013.981310487459	0.2169044928685364	0.22331716773260157	0.9712844519336568	0.3314066491016072	0.9998748158320103
FAM162B	22	23	12	17	17	24	19.064933630991888	0.2516266661615324	0.6693129769081674	0.3759476879170933	0.7069557868243238	NA
KPNA5	297	336	190	192	376	175	250.3027229342175	-0.010249010107129601	0.29776554689102863	-0.03441973127562796	0.9725424495104745	0.9998748158320103
ORC4	731	771	420	554	695	360	567.3939830333737	-0.09115924934962683	0.2614528521771183	-0.34866419926401115	0.7273414243980432	0.9998748158320103
ZUP1	600	479	360	527	484	267	441.9335661847653	-0.0015519710357958126	0.2935144984190907	-0.0052875447180801664	0.9957811693633336	0.9998748158320103
CFL2	1067	1488	666	949	1403	570	980.1937590805934	0.009927068539545393	0.3016307774309497	0.03291132497849272	0.9737453016622946	0.9998748158320103
RWDD1	819	1160	1083	945	1259	856	1009.0317660468563	0.13282364871820126	0.24203591206211936	0.5487766157780405	0.5831587599334829	0.9998748158320103
POSTN	265	342	138	220	17	26	160.97428594411835	-1.2114019663479971	1.122641418481247	-1.079064023833032	0.28055918758466214	0.9998748158320103
BAZ1A	875	871	811	671	492	629	720.2109611726659	-0.31361446567626217	0.2787657538687247	-1.125010735084584	0.26058448527365935	0.9998748158320103
CALHM4	1	0	5	2	4	7	3.401166113663977	1.1838940122804555	1.733117531405944	0.6831008231277045	0.49454313534398375	NA
CCNE2	201	121	106	200	97	89	134.70961115628756	0.06482467238013327	0.4438243926216353	0.14605928258521145	0.8838745894237521	0.9998748158320103
TRAPPC3L	5	4	2	3	19	11	7.144616797247899	1.7179024469206161	1.1326409054239903	1.5167229425442128	0.12933664931739186	NA
ANO2	5	4	10	5	4	9	6.421059686784531	0.08509984252014022	1.1368415743664813	0.07485637791489384	0.9403289845111816	NA
MBD5	414	434	328	324	388	295	356.6895124981841	-0.05581274478791207	0.21182072395420917	-0.2634904826402988	0.7921725582107948	0.9998748158320103
CALHM5	286	198	179	312	304	204	244.85509203771912	0.4757446004936799	0.2905917182886277	1.6371581519785459	0.10159742850222017	0.9998748158320103
CALHM6	1	18	0	1	5	2	4.0125994370893325	-1.0530232762369067	1.8023088772322347	-0.5842634908695623	0.5590430511820181	NA
unown7559	255	338	379	201	212	286	279.21841548518006	-0.30340091689217946	0.35060583437637277	-0.8653618597986046	0.3868402079084848	0.9998748158320103
unown7560	201	97	134	281	231	141	181.06777330123168	0.7527879051878764	0.38845442913943273	1.9379053209808272	0.05263477468370087	0.9998748158320103
EPC2	129	158	184	165	187	198	171.87953925681563	0.3789144472892786	0.3392974435955833	1.1167618690959422	0.2640961565038261	0.9998748158320103
unown7561	2130	2330	1897	2008	2446	1450	2001.426920032648	0.03979116191623545	0.1934256258042726	0.2057181500681824	0.8370110800859586	0.9998748158320103
NT5DC1	922	658	575	819	659	628	705.0787818357395	0.16287356027357872	0.2674923564110483	0.608890521055844	0.5425970075996099	0.9998748158320103
TRPC4	814	595	624	819	966	1064	820.5474273841548	0.6690922239374424	0.2605086231466435	2.56840720224759	0.010216706276942924	0.8012780894279709
TP53INP1	98	106	82	84	95	78	89.13738289486969	0.01690563518429783	0.3263807650623409	0.05179727788513744	0.9586902245746329	0.9998748158320103
unown7562	486	315	417	552	394	431	436.907904643391	0.3579310023405294	0.3195540512655607	1.1200953357436112	0.2626731380433016	0.9998748158320103
unown7563	12522	16708	10022	9834	16000	8210	11792.045672710588	-0.06346835262465206	0.2210349420208472	-0.2871417163475717	0.7740038114296679	0.9998748158320103
NTF3	15	17	6	5	5	3	7.944341001611911	-1.3476312508341628	1.000071857753441	-1.3475344200380543	0.17780817559747564	NA
unown7564	8	3	9	3	13	5	6.651077157889717	0.10728696960421534	1.1291983463921482	0.09501162479293669	0.9243055934442002	NA
PLEKHF2	50	60	20	44	25	16	34.437043303824105	-0.38555289915674107	0.6224297758014335	-0.6194319650924597	0.5356318287407554	NA
unown7565	247	204	343	229	232	350	273.30510336684904	0.19581433729193945	0.3917029532601879	0.4999051849421982	0.6171418412230283	0.9998748158320103
unown7566	71	147	29	59	133	56	77.80087789994161	0.17337883413559232	0.5432527630129249	0.31914947505102215	0.7496131680615359	0.9998748158320103
KCNA1	2228	2106	1623	1377	2284	998	1702.88277070326	-0.23071990753527102	0.23601415857606475	-0.9775680786579274	0.3282879916392523	0.9998748158320103
FRK	16	0	0	6	0	2	3.84671903708668	-0.6348183133060665	2.3019334157648443	-0.2757761405949011	0.7827200103858831	NA
UQCRB	11149	11550	10977	13883	16084	10709	12296.577259413874	0.41758212306166204	0.1895545475025638	2.202965471224129	0.027597182396602766	0.9998748158320103
NDUFA9	5942	4378	4338	5319	5090	4091	4815.727617864078	0.1560568087419363	0.2211799787126632	0.7055648058664072	0.48045881722082256	0.9998748158320103
MTERF3	1038	954	696	901	1023	553	838.559319159255	0.039177975350178425	0.2352829995146849	0.16651426338065356	0.8677522593119604	0.9998748158320103
unown7567	3058	3150	2601	2455	2949	2354	2717.5684938694917	-0.017470797605031764	0.16902179307921855	-0.1033641714878945	0.9176739468046662	0.9998748158320103
HS3ST5	703	624	521	700	660	594	629.7211871829425	0.2643395725678828	0.22382795805297998	1.1809944337039153	0.23760493456141663	0.9998748158320103
HDAC2	2336	2294	1993	1761	2297	1982	2082.906025312892	0.03344191414345639	0.18688059784823144	0.1789480263254245	0.8579785118151539	0.9998748158320103
unown7568	714	514	567	676	569	538	595.3021078869142	0.1680249027745796	0.2669932440803122	0.6293226757604298	0.5291378289499575	0.9998748158320103
PTDSS1	305	317	160	265	229	122	225.2117859430271	-0.15659045341383168	0.35002780387891025	-0.44736575688713887	0.6546109959597097	0.9998748158320103
FREM2	44	40	68	39	61	92	58.88187025154839	0.4935790302028285	0.5422455518448096	0.9102500306799945	0.36269066458381677	0.9998748158320103
unown7569	157	208	152	180	218	164	177.690829193651	0.28375102453371337	0.2691662325819838	1.0541850729633677	0.29179819276621294	0.9998748158320103
SDC2	2355	2723	2076	1653	2382	1551	2067.705986146811	-0.20789321627842383	0.17678500106521552	-1.175966371727048	0.23960831434108232	0.9998748158320103
unown7570	3	5	3	4	2	2	3.1257904628196016	-0.25498124188110116	1.4486054403745452	-0.17601842073378815	0.8602794707340349	NA
SHISAL1	486	425	338	394	442	201	369.66412968145056	-0.12316439734461765	0.28767962471057396	-0.42813041580031863	0.6685561736065774	0.9998748158320103
LAMA4	1161	935	740	908	1398	755	957.2461240743924	0.2531273985499294	0.22254986875596147	1.1373963056680025	0.2553726509840911	0.9998748158320103
unown7571	957	1366	1399	1130	1510	1545	1324.218537647083	0.32305040393879975	0.2853070673028141	1.1322902267819617	0.2575124375938662	0.9998748158320103
PARVG	55	53	28	79	83	43	55.85219983922439	0.7662212001995152	0.4468113766913037	1.714865019493198	0.08636997734416979	0.9998748158320103
PSMA6	4462	4533	5072	4661	5455	4701	4807.703554309868	0.22394350900214885	0.22104297865863812	1.0131220198040767	0.311001881702936	0.9998748158320103
unown7572	88	100	94	109	96	67	91.60203502364946	0.10485568886693102	0.3632423783934414	0.28866590217443705	0.772837058472525	0.9998748158320103
unown7573	139	109	122	139	121	80	117.16948951932969	0.03211914869702443	0.352769662153536	0.09104850031872981	0.9274540533834837	0.9998748158320103
unown7574	2396	2840	2301	2643	3217	2179	2560.8292611138318	0.24538246587655077	0.18253811537265438	1.344280702008995	0.1788576335291294	0.9998748158320103
LYPD6B	14	22	10	35	22	8	18.257667191919243	0.6846648195301093	0.7742378616964741	0.8843081091770731	0.3765299119620951	NA
LYPD6	11	18	7	3	17	5	9.43428527824218	-0.43005441537856215	0.9846086465205895	-0.43677700464878977	0.6622730773124641	NA
PARVB	81	137	84	60	122	79	91.0457119408772	-0.0656197860364803	0.3836251577805998	-0.17105183199170976	0.8641830100758215	0.9998748158320103
unown7575	685	546	515	615	520	502	560.6035044860985	0.09310038189356755	0.25299449960096315	0.3679936996275041	0.712877932047379	0.9998748158320103
MMADHC	1307	1644	1507	978	1491	1392	1372.799914245766	-0.050962048889827055	0.250171997681077	-0.20370804631297798	0.8385816539954546	0.9998748158320103
PROSER1	796	761	577	605	825	539	667.9291908329621	0.04103539847708161	0.19208387597664878	0.2136327074224085	0.8308334913310211	0.9998748158320103
unown7576	3019	3232	3007	2875	3105	3142	3055.6022637195424	0.15302881204212193	0.21526853744394722	0.7108740267349491	0.47716230242947816	0.9998748158320103
LAPTM4B	8077	7005	5112	8594	7015	5641	6837.072728507211	0.2664986235997786	0.2384942245092029	1.117421707583091	0.2638140578887397	0.9998748158320103
unown7577	1259	2118	1314	1008	1939	1355	1460.6269583079877	0.02520080363648144	0.26783358569616733	0.09409127526325038	0.9250366509657383	0.9998748158320103
NHLRC3	303	241	162	237	214	187	220.10693240844	0.053249401165182925	0.2954591685240168	0.18022592235398668	0.8569752085326271	0.9998748158320103
LHFPL6	2343	1694	1940	1431	1735	1802	1810.8416026225552	-0.09527783651019096	0.24981851672618152	-0.38138820836336207	0.7029152093943021	0.9998748158320103
RND3	258	133	159	158	205	214	187.038493348869	0.24907537055889564	0.3515667259178627	0.7084725379189829	0.47865186027696216	0.9998748158320103
MATN2	195	127	183	161	54	166	150.68108342961423	-0.17231973092946043	0.5102325342070496	-0.33772783853789695	0.7355682940260584	0.9998748158320103
TUBE1	12	29	38	9	14	22	20.87208538125114	-0.6634908553371236	0.7757787118564774	-0.8552578785635361	0.3924084006273534	NA
COG6	817	1021	521	635	1079	477	727.4219358831295	0.03663659435724877	0.27478833002742226	0.13332660216535633	0.8939350899222029	0.9998748158320103
unown7578	7	34	12	11	41	9	17.769176678971945	0.28183840066745897	0.8681986364421166	0.32462433000636176	0.7454654109959846	NA
unown7579	54	85	37	43	69	30	50.59435575070133	-0.15833534714851363	0.4724197759672398	-0.3351581690760835	0.7375057751360484	0.9998748158320103
CCN6	8	4	12	3	7	5	6.47897818541879	-0.5977288386074717	1.1129779703984308	-0.5370536115764205	0.591230582336203	NA
FYN	873	827	517	692	703	403	649.1170919121232	-0.12828964785231212	0.2600988328999286	-0.493234231088114	0.6218470933997062	0.9998748158320103
PNPLA3	352	399	197	268	373	171	281.46955455567763	-0.06503558738397076	0.3046243662012097	-0.21349437077207942	0.8309413793862106	0.9998748158320103
TNFAIP6	8	117	10	7	55	17	32.23731479372507	-0.639223709807901	0.9957644037567125	-0.6419427199810586	0.5209103751189572	NA
SULT4A1	3024	2859	2953	1980	2162	1695	2402.0971163205113	-0.44432131744521924	0.20176630143545293	-2.2021582111786002	0.02765413476483656	0.9998748158320103
BRMS1L	1794	2281	1422	1084	1424	939	1438.4625744672426	-0.5087160305135944	0.19634943280628556	-2.5908708940121232	0.009573339930175489	0.7689195636671385
unown7580	12	23	18	12	50	31	23.900368970568532	0.9179265473125995	0.6945918254884508	1.3215337607336441	0.18632345325093935	NA
RPL30	3313	3068	4730	3819	4112	4222	3924.4787268671475	0.26954623125988225	0.29691430513776873	0.9078250074034404	0.3639706838406445	0.9998748158320103
RIDA	1390	726	1241	1324	1143	1246	1191.0372708137188	0.3114735511132542	0.3243771595300137	0.9602203544927287	0.3369443247415981	0.9998748158320103
MBIP	2647	2718	2277	2436	3089	1990	2480.9527516316057	0.12545888564540478	0.17319468403384675	0.7243806953156071	0.4688320481752169	0.9998748158320103
MPPED1	926	853	1109	501	551	527	735.6721283505253	-0.7220780513739593	0.2695244254316159	-2.6790820543170617	0.007382430050541209	0.6896199230548653
FOXO1	174	321	143	160	250	103	183.28367962409516	-0.16975139183910157	0.36615335405045735	-0.4636073654966688	0.6429290763400278	0.9998748158320103
