id	Fem7_Exe_MSt	Fem8_Exe_MSt	Fem9_Exe_MSt	Fem7_Exe_AreaX	Fem8_Exe_AreaX	Fem9_Exe_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PAQR3	208	265	385	213	249	277	262.3378632770461	-0.15471341090634894	0.24587080927135554	-0.6292467632284048	0.5291875183087418	0.9999773224878018
unown1806	0	0	0	0	1	0	0.16122884617986674	1.0127345221883313	4.080472856796901	0.24819048128243398	0.8039870308300985	0.9999773224878018
unown1807	260	306	270	233	268	234	260.39872040438155	-0.13533080386232638	0.19900611135908652	-0.6800334067034531	0.4964833084966345	0.9999773224878018
unown1808	63	43	76	57	74	84	65.5776956834323	0.2843773266297037	0.37326617748021595	0.7618620271181051	0.44614235563531685	0.9999773224878018
unown1809	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown1810	155	161	161	159	122	133	148.3846423474652	-0.1416593464497916	0.2693592857775071	-0.5259122440902347	0.5989491813025566	0.9999773224878018
unown1811	4	4	3	3	9	5	4.61567054770976	0.6470689150992145	1.1692154950766096	0.5534214332806264	0.5799748657407235	0.9999773224878018
unown1812	334	363	400	307	381	430	365.78767188784803	0.07285130551690974	0.17187068057674837	0.4238727936169322	0.6716585865483828	0.9999773224878018
unown1813	5	0	9	4	0	2	3.313074893481921	-1.089967993746544	1.945861639200239	-0.5601467091948673	0.575379372702871	0.9999773224878018
unown1814	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown1815	348	488	453	262	398	456	395.1411031979543	-0.16869588148181153	0.22151136820651507	-0.7615676019143918	0.44631811730189275	0.9999773224878018
unown1816	168	186	135	174	201	139	167.23300624995426	0.12059294996940756	0.28777903410205374	0.4190470315034911	0.6751817605690291	0.9999773224878018
unown1817	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown1818	2	4	6	2	1	1	2.610124282654816	-1.48524170517362	1.563029517675968	-0.9502326657157384	0.3419940440180519	0.9999773224878018
unown1819	2	4	6	2	1	1	2.610124282654816	-1.48524170517362	1.563029517675968	-0.9502326657157384	0.3419940440180519	0.9999773224878018
CSRP3	38	26	60	54	44	69	48.220306796979884	0.49251505834113	0.466324428863391	1.056163966236072	0.29089331031537446	0.9999773224878018
unown1820	140	146	212	135	127	170	153.37206192769003	-0.14577154075213594	0.26835411506181295	-0.543205908053837	0.5869880392466793	0.9999773224878018
unown1821	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown1822	22	26	24	22	37	51	29.950734000793624	0.6400296651899146	0.5194492565164255	1.2321312566354135	0.21790005716549682	0.9999773224878018
MCCC2	1074	1269	1347	1101	1255	1359	1224.3185411180166	0.06088587717127548	0.12386999522339312	0.49153047161639873	0.6230513056622167	0.9999773224878018
unown1823	84	44	37	133	138	80	87.30119222257636	1.128051106732657	0.46569939503088775	2.422273077373954	0.015423755344460293	0.9999773224878018
CDCA8	93	59	51	84	99	30	70.01940681750955	0.11785749475632808	0.5386453024737118	0.21880353214828238	0.8268030952874832	0.9999773224878018
FGF5	6	10	1	9	9	10	7.552640550288389	0.7494799051914768	1.072953692658314	0.6985202719556242	0.48485188467505047	0.9999773224878018
unown1824	3	0	2	4	7	2	3.0231987267316485	1.4132092120562296	1.64164266834228	0.8608506828610144	0.3893202866109182	0.9999773224878018
unown1825	141	145	80	89	170	70	115.56396514322168	-0.12690316216348285	0.4324717932833005	-0.29343685330329056	0.7691882596995088	0.9999773224878018
unown1826	876	840	620	718	719	569	724.771578612725	-0.17126757150464667	0.23485700789131717	-0.7292419035837446	0.46585370289199707	0.9999773224878018
unown1827	111	43	139	75	74	151	97.63845651407185	0.07452580929567383	0.48661666031516815	0.15315096126673	0.8782792285863397	0.9999773224878018
RSPO1	85	37	59	121	59	39	68.17009148044245	0.35964215616580697	0.5707565071297023	0.6301148592670879	0.5286194384424172	0.9999773224878018
unown1828	14	20	15	17	8	19	15.48224940753824	-0.09297442904352375	0.7093767769429299	-0.13106494611255598	0.8957239308580892	0.9999773224878018
unown1829	10	24	21	19	20	30	20.419511016844293	0.38373297213841656	0.6248399240130926	0.6141300473789444	0.5391293940646256	0.9999773224878018
unown1830	286	489	610	389	462	613	467.63173711112097	0.1388124135068941	0.26611493247688894	0.5216257960982683	0.6019308989155789	0.9999773224878018
unown1831	265	197	247	282	217	209	236.96576574276952	0.06102178113377483	0.2743801510805528	0.2223986716730832	0.8240035457825222	0.9999773224878018
unown1832	770	835	891	806	823	730	805.8616492895651	-0.022894412307939593	0.15411997272730302	-0.14854928860160477	0.8819092907216022	0.9999773224878018
unown1833	11	13	30	9	17	31	17.991257536031377	0.12296148885544497	0.7465174690878388	0.16471347817980767	0.8691695078339121	0.9999773224878018
unown1834	0	0	0	0	1	0	0.16122884617986674	1.0127345221883313	4.080472856796901	0.24819048128243398	0.8039870308300985	0.9999773224878018
unown1835	0	1	3	1	0	0	0.807849428756203	-1.7824743918451011	3.39213224674531	-0.5254731426097415	0.5992543188917012	0.9999773224878018
SNIP1	339	419	509	419	323	437	405.09917577704067	-0.03565469873629306	0.2237366526054514	-0.15936011521173676	0.8733851607331702	0.9999773224878018
unown1836	18	35	23	23	39	11	24.67913035496998	-0.0011414480728310086	0.6662420203967221	-0.0017132634056184555	0.9986330142488142	0.9999773224878018
unown1837	65	138	140	84	120	129	110.80048658796233	0.012355707439228527	0.35452401936513933	0.034851538300153535	0.9721981239481399	0.9999773224878018
unown1838	4055	3802	3593	3471	3902	4024	3793.6926694893323	0.0358073141533137	0.1339286978930701	0.2673610265508785	0.7891912038103662	0.9999773224878018
GNL2	1247	1096	1247	1321	1184	1256	1224.1966045270838	0.12311641731278966	0.1638987632132782	0.7511735592085018	0.45254821066573203	0.9999773224878018
unown1839	451	572	624	431	527	603	528.7176340402482	-0.027762912140346305	0.17114275413780117	-0.16222078626824066	0.871131991522754	0.9999773224878018
EPGN	92	97	88	74	83	83	85.70362534342536	-0.16042613666843827	0.29258191475552064	-0.548311869523751	0.5834777786632088	0.9999773224878018
EREG	78	116	114	100	106	125	105.60399313150718	0.1593949985462368	0.287072345726137	0.5552433068502439	0.578728250876988	0.9999773224878018
AREG	72	143	14	50	97	28	67.36884493523101	-0.3639494065335087	0.7464671283526767	-0.4875625365268017	0.6258597370136516	0.9999773224878018
unown1840	2	4	6	1	1	0	2.263601872714679	-2.486979656516488	1.881420128210261	-1.321863000839838	0.18621377483018464	0.9999773224878018
HIPK1	333	383	429	315	484	487	400.5090802988611	0.20905151626671947	0.1930178754153501	1.0830681656653147	0.27877816783572895	0.9999773224878018
unown1841	543	643	545	546	547	518	555.3053643374494	-0.04969581651516863	0.17567544805712143	-0.2828842451508072	0.7772655720660273	0.9999773224878018
USO1	2888	3221	3404	3180	3244	3373	3202.667907048732	0.09798439990826048	0.11172919478485724	0.8769811694869603	0.3804968660931203	0.9999773224878018
CASD1	662	1006	1065	804	986	1163	936.5695958144554	0.16438909674068994	0.1921844139855436	0.8553716367085603	0.3923454404991879	0.9999773224878018
DNALI1	418	566	972	328	631	891	618.776456002392	-0.03710418803860605	0.3425478501440592	-0.10831826275658075	0.9137432362639903	0.9999773224878018
SGCE	1546	2375	2148	1311	1894	1861	1831.2009857056323	-0.21464360273457014	0.17891169232618392	-1.1997181399594687	0.23024882553526302	0.9999773224878018
MARVELD2	33	61	23	16	36	15	30.36602820175473	-0.7745678374529626	0.6367607175120822	-1.216419003482679	0.2238253484343999	0.9999773224878018
MEAF6	4576	4040	3759	3844	3714	3965	3978.3697136570763	-0.056560051864699624	0.16161866249061685	-0.34995990557701434	0.7263687879502638	0.9999773224878018
G3BP2	4638	4366	4484	3806	4207	4242	4269.661740880803	-0.09185326564995663	0.11807932496521262	-0.7778945694093149	0.4366311700305203	0.9999773224878018
DCLRE1B	18	28	22	18	44	10	23.101493556607842	0.12625356246198047	0.7024954902274608	0.1797215273525825	0.857371192237199	0.9999773224878018
unown1842	52	21	31	43	32	31	35.34966270770637	0.07631210387017864	0.5596113561421678	0.13636625317301773	0.8915317504941581	0.9999773224878018
ST8SIA5	296	405	368	296	311	340	333.37801758682247	-0.1208970876810231	0.18841402176722177	-0.6416565314357907	0.5210962188394936	0.9999773224878018
unown1843	544	887	1426	665	859	1169	906.4061512800445	-0.02378079202821143	0.29675986381127495	-0.08013479896774342	0.9361300461580061	0.9999773224878018
PPP1R9A	2458	3231	2197	2440	2709	1943	2491.8991212612746	-0.0999441479336431	0.21477284657642953	-0.46534815516391065	0.6416821549874132	0.9999773224878018
SHMT2	820	772	693	707	717	664	727.9379549205445	-0.08131201000403739	0.1803279657968174	-0.45091181306650363	0.6520531091425201	0.9999773224878018
INSYN2B	64	268	88	83	199	91	130.28094964351416	-0.13323634603175447	0.5516059561163881	-0.2415426167074269	0.809134590693693	0.9999773224878018
unown1844	227	163	500	166	194	456	277.62252132667527	-0.07586373498539643	0.4471668638924155	-0.16965419647831642	0.8652820976783611	0.9999773224878018
FOXI1	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown1845	386	251	177	295	175	210	251.92708706337226	-0.20935647618859174	0.3825627923190596	-0.5472473549230769	0.5842088065170363	0.9999773224878018
unown1846	0	0	1	0	0	0	0.15288351478182102	-0.9108188294541578	4.080472856796901	-0.22321403950451332	0.8233689256373543	0.9999773224878018
LCP2	16	13	17	14	26	28	18.779376842902685	0.5937669841291913	0.6164459008719163	0.9632102075613652	0.335442043585301	0.9999773224878018
unown1847	1	4	0	2	9	3	3.1282073157910233	1.4913583250791136	1.7050980487836656	0.8746466668840401	0.38176618750361124	0.9999773224878018
unown1848	0	0	3	3	1	0	1.1798964768609956	0.6283682897438709	3.055806836568323	0.20563089336154824	0.837079243779314	0.9999773224878018
unown1849	2	18	27	7	8	12	11.916363665186212	-0.7162820156621972	0.984778041594708	-0.7273537644099783	0.46700927030501516	0.9999773224878018
unown1850	8	10	9	15	4	7	8.958341953366805	0.04385821732189847	0.9413823282193171	0.04658916574826617	0.9628406671353834	0.9999773224878018
LOXHD1	95	115	178	105	90	199	128.36911000177784	0.07761978118980634	0.3811183448424374	0.20366319868936258	0.8386167025836454	0.9999773224878018
ALB	124	59	99	62	73	85	83.24937523176969	-0.3248190069057196	0.39082881940281716	-0.8311030066872755	0.4059154413513272	0.9999773224878018
unown1851	0	0	0	0	1	0	0.16122884617986674	1.0127345221883313	4.080472856796901	0.24819048128243398	0.8039870308300985	0.9999773224878018
PTPN22	0	0	7	0	1	3	1.710963593137358	-0.7371518832457044	2.7934411715650747	-0.263886668081398	0.7918672489611673	0.9999773224878018
unown1852	2	2	0	0	1	0	0.8345753773141619	-1.8871216625897884	3.3334736545136434	-0.566112667497629	0.57131719256772	0.9999773224878018
E2F8	48	102	103	41	108	62	75.66073617325303	-0.21717391602247008	0.45873065832514565	-0.47342359199488787	0.6359110016597349	0.9999773224878018
unown1853	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown1854	335	330	384	295	377	263	328.5723654413656	-0.1127739743215476	0.21029893053091558	-0.5362555769391749	0.5917819277804528	0.9999773224878018
unown1855	2	4	2	2	0	4	2.316911520832409	-0.36540439871421976	1.7796591643538535	-0.20532268539571075	0.8373200212278897	0.9999773224878018
ME2	108	158	116	121	149	71	120.18133380303001	-0.10350142598477186	0.37045264266724165	-0.27939178740787607	0.7799441729497933	0.9999773224878018
unown1856	0	0	1	3	2	1	1.1952083413054684	2.5674777080919813	2.558455661762962	1.0035263641515688	0.315606963044367	0.9999773224878018
unown1857	2	1	2	0	0	1	0.9764370862273339	-2.1692943781347815	2.701040087022218	-0.8031329814606107	0.42189787649406796	0.9999773224878018
RNF165	97	147	117	87	198	122	126.33651698682311	0.20723085421159668	0.3509341166369429	0.5905121342932477	0.554847353039635	0.9999773224878018
IK	2956	4238	3744	2553	4106	3044	3401.1247824221246	-0.12794871281328085	0.1843697815757516	-0.6939787622447817	0.48769552774643693	0.9999773224878018
unown1858	1196	1379	1262	1077	1259	1079	1201.8540277952923	-0.11740918505633688	0.14227062531441337	-0.8252524707533018	0.4092282696173917	0.9999773224878018
C18orf25	361	346	362	319	346	345	344.9269141789486	-0.03309989702941222	0.17122616406372715	-0.19331097680313075	0.8467154302215524	0.9999773224878018
HAUS1	124	139	102	94	109	95	110.08640208836137	-0.24826734206011386	0.2929084126947634	-0.8475937572978843	0.3966642521962859	0.9999773224878018
ANKRD17	3808	3616	4070	3663	3759	3975	3798.3266434835828	0.03955783228644919	0.11660962818276098	0.3392329853281981	0.7344342222502426	0.9999773224878018
RSBN1	216	160	135	208	226	189	189.7364442047756	0.32517797079113514	0.29299000445521906	1.1098602882230262	0.26705923523905567	0.9999773224878018
ATP5F1A	18939	18923	22116	18482	19032	20147	19493.91127577704	-0.0023624121943937753	0.10738717135624541	-0.021999016870988496	0.9824487397723373	0.9999773224878018
unown1859	824	948	720	745	908	763	815.0804788329275	-5.098344495963848e-4	0.18328541686123984	-0.0027816421967840786	0.9977805734996563	0.9999773224878018
ASB4	10	78	2	8	63	6	27.334199694753202	-0.22182151564837652	1.2034047977361202	-0.18432826266412894	0.8537559433852097	0.9999773224878018
PDK4	86	126	69	55	140	48	86.51574492776551	-0.18177636055717544	0.4876149470182423	-0.3727866868493983	0.709307212147704	0.9999773224878018
PSTPIP2	2	4	0	4	6	2	3.0321621969152486	1.0324609861287293	1.6417039514735823	0.6288959621507881	0.5294171697271067	0.9999773224878018
EPG5	336	352	298	296	345	329	324.7515658449925	0.020153923534425102	0.1912665701067084	0.10537086289141456	0.9160815353746246	0.9999773224878018
unown1860	8	9	9	11	3	7	7.887897136440532	-0.2210636546386838	0.9660375068489904	-0.22883547799271955	0.8189967908826181	0.9999773224878018
DYNC1I1	5964	7779	6888	4883	6284	5964	6233.995542466372	-0.22160483584302	0.13003340357731447	-1.7042146844311397	0.0883409868159874	0.9999773224878018
OSCP1	155	99	105	133	114	81	115.2910064657375	-0.07533615586428352	0.3745901343122452	-0.20111623068397724	0.8406076910338443	0.9999773224878018
unown1861	797	922	829	808	927	890	857.9417932607859	0.09148113982021276	0.13911400507383054	0.6575983472811521	0.5107962568347653	0.9999773224878018
TBC1D22B	426	497	597	373	497	566	486.46830722948704	-0.035258820590697314	0.18437774395946538	-0.1912314351695767	0.8483442763483139	0.9999773224878018
unown1862	105	74	156	150	86	151	120.16609130956746	0.2831968228623395	0.39079076045056144	0.7246763524701256	0.468650605752001	0.9999773224878018
unown1863	2667	2551	2868	2171	2613	2633	2564.966292219857	-0.07868625401307545	0.11079639921857097	-0.7101878271138489	0.47758766848989753	0.9999773224878018
TMCO6	330	265	283	287	239	252	276.1948625868074	-0.11996432519288198	0.2391585145052318	-0.5016100950495646	0.6159418168877362	0.9999773224878018
unown1864	6	11	14	2	14	3	8.08314012606929	-0.6715618430507438	1.0749963203231734	-0.6247108295671691	0.532160864144835	0.9999773224878018
SLC35A4	325	336	480	325	333	439	369.1225846107447	-0.0010001529411387807	0.2126607581861135	-0.00470304418017489	0.9962475274931248	0.9999773224878018
SIGLEC15	28	20	71	31	13	48	34.53698932856133	-0.28991998929071033	0.6868693873724202	-0.42208896570537635	0.6729600816653358	0.9999773224878018
TMEM173	558	492	588	612	607	480	555.8698566076689	0.11257018643726466	0.20252821773426127	0.5558247028321199	0.5783306965090879	0.9999773224878018
unown1865	0	0	0	1	0	0	0.18667236211188865	1.0127345221883308	4.080472856796901	0.24819048128243387	0.8039870308300985	0.9999773224878018
unown1866	37	26	28	24	38	15	27.954441057532065	-0.19986177050470552	0.5809365584726757	-0.344033728967164	0.7308209205437897	0.9999773224878018
unown1867	562	450	345	456	444	354	437.04733910907566	-0.06893953661998906	0.2728057559726155	-0.252705579375346	0.8004957360802738	0.9999773224878018
unown1868	162	177	321	246	227	314	238.76783928174945	0.32204151948243614	0.2933631830442774	1.0977571082388697	0.27231056528106307	0.9999773224878018
UBE2D2	1891	2825	2562	1693	2713	2550	2341.204272589067	-0.023355798618140147	0.1857656612762836	-0.12572721167990128	0.8999478609778319	0.9999773224878018
EVA1B	26	33	22	14	41	25	26.474674844685033	0.0017390912907499167	0.5903952967707901	0.0029456387953325554	0.9976497236823109	0.9999773224878018
THRAP3	3095	3164	4074	3124	3438	3106	3310.0290071485415	-0.036927519222155675	0.1360958965782093	-0.2713345526985436	0.786133733677002	0.9999773224878018
unown1869	0	0	1	0	0	5	0.952133753923061	2.1949649735863446	3.906417258848749	0.5618869742125852	0.5741930290420486	0.9999773224878018
CXXC5	584	606	552	607	675	645	609.8273465639005	0.19290222593896536	0.15556740875455224	1.2399912519165144	0.21497862986027066	0.9999773224878018
unown1870	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown1871	63	88	84	45	55	94	70.40954136065751	-0.23723841681488098	0.386270630978011	-0.6141766880236518	0.53909857637595	0.9999773224878018
unown1872	0	0	15	2	1	5	3.6270765312721993	-0.7864922467773359	2.0712869239982266	-0.3797118775119585	0.704159302415725	0.9999773224878018
PSD2	396	718	449	405	606	536	513.2874645581132	0.02667593437446818	0.2550065340276172	0.10460882689217359	0.9166862102922195	0.9999773224878018
SLC4A4	2300	1390	2159	2445	1472	2402	2034.2274857502196	0.17199032918660997	0.2736138620795628	0.6285877765089174	0.5296189648239646	0.9999773224878018
unown1873	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown1874	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown1875	39	31	48	42	25	43	37.912966308066004	-0.035445069982514475	0.4842777208228654	-0.07319161807048985	0.94165363631033006	0.9999773224878018
BRPF3	155	270	244	202	249	216	220.55989401032997	0.05398246439066489	0.2535729368567539	0.21288732567371796	0.8314148484376641	0.9999773224878018
unown1876	49	58	57	42	36	40	46.71256864034813	-0.4156060988199416	0.3914864487664846	-1.0616104341017536	0.2884125749205358	0.9999773224878018
unown1877	117	76	147	81	77	130	103.516650034616	-0.191860305002965	0.3679987900725197	-0.5213612386202575	0.6021151481612055	0.9999773224878018
unown1878	106	66	178	115	75	173	117.61311426997183	0.11721174612206915	0.4435584343465602	0.2642532235797584	0.7915848016251982	0.9999773224878018
