id	Mal4_E2_MSt	Mal5_E2_MSt	Mal6_E2_MSt	Mal4_E2_AreaX	Mal5_E2_AreaX	Mal6_E2_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
unown593	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown594	146	56	144	169	238	177	149.52234497398368	0.6359940018616369	0.3616401227873527	1.7586378329917958	0.07863904270199952	0.7819396963606736
SLC27A6	398	202	87	505	498	555	362.6991571098546	0.9838927161654476	0.43324250142043347	2.270997681297764	0.023147118314317962	0.4181153465179848
LAYN	72	45	144	60	79	159	88.7291720592919	0.023293764205758082	0.47020286243539644	0.04953981795242374	0.960489106001683	0.999646313058517
unown595	75	69	196	78	76	248	117.27495535998165	0.04270721709229257	0.5082661780515798	0.08402529803578344	0.9330363179659287	0.999646313058517
NEUROD2	160	39	602	213	26	648	257.45738617559533	-0.0035120506488932526	1.3046293295761429	-0.0026919911803870546	0.9978521043935862	0.9997775195742333
MYO1F	12	14	9	6	7	9	9.744352223319044	-0.9059429414226824	0.881428175318048	-1.0278125510292302	0.304038011170511	NA
unown596	112	117	172	163	137	197	146.65232031581664	0.11897847344715798	0.2954033144974953	0.4027662101542425	0.6871202209459724	0.999646313058517
BTG4	0	0	0	1	0	1	0.30110014023080195	1.6339472359679879	4.0411870644670564	0.404323583616011	0.6859747852962129	NA
unown597	8	4	0	6	3	8	4.738221521512179	0.2630814522599652	1.45665516389482	0.18060654215273245	0.8566764204386252	NA
unown598	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown599	239	167	146	255	165	188	192.32665186714843	-0.04501101052905083	0.328412004223299	-0.13705653249643773	0.8909861101995079	0.999646313058517
unown600	1201	860	982	1220	1074	1063	1056.5192258445081	-0.03300680141073614	0.20506541888615554	-0.16095742319703477	0.8721269346843953	0.999646313058517
unown601	124	100	124	129	133	136	122.79732587218872	0.013588916371776382	0.28264779441786114	0.04807720647445345	0.9616547117930672	0.999646313058517
unown602	714	469	799	663	505	795	643.2516728620412	-0.18638049477216917	0.21292299039045137	-0.87534227483087	0.3813876984365862	0.999646313058517
unown603	1	0	0	0	0	2	0.43952312734335464	0.5677198865150914	4.051092869176887	0.14013993380271297	0.8885494292868112	NA
C11orf53	0	0	0	2	0	0	0.32555550968368235	1.733084897824564	4.032404461880072	0.42978945048992656	0.6673488075639681	NA
HINFP	249	144	244	163	186	219	197.15890475480379	-0.3302688250114419	0.25579608633274437	-1.2911410402965353	0.19665477529634173	0.999646313058517
ACER1	2	0	0	0	1	0	0.49019940903677867	-0.9869746351602823	4.04777373684851	-0.24383147362597268	0.8073613434411363	NA
unown604	537	225	409	197	186	229	294.25876112423776	-1.0854786770973837	0.27891385133182217	-3.8918062760748158	9.950068031401998e-5	0.008234473498853895
MLLT1	235	212	164	166	275	224	212.73964995360734	-0.08333442569210636	0.32645454092290743	-0.25527114879920104	0.7985136818481926	0.999646313058517
ABCG4	8779	8466	6932	8986	9178	8247	8447.433021723498	-0.07575335964697058	0.23077378808446622	-0.3282580759095737	0.7427165400238737	0.999646313058517
ISOC1	419	318	446	384	285	471	381.00010937320934	-0.2419313795517704	0.22504953672905428	-1.075013897242725	0.2823685064065737	0.999646313058517
ACSBG2	66	38	41	148	33	91	67.44423993997866	0.732307573480665	0.5530502804298021	1.324124766579186	0.18546161150589474	0.999646313058517
unown605	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown606	483	322	516	402	320	554	423.43119907846403	-0.2324871701058614	0.23044559318941404	-1.008859257789188	0.31304213698585126	0.999646313058517
unown607	1	5	11	3	25	9	8.806199867667061	0.9777170490562734	1.197191617840118	0.8166754882732942	0.4141139027253757	NA
GARS	2389	1807	2410	3085	2421	2468	2396.757844007631	0.104112600509502	0.19675835373660383	0.5291394166108713	0.5967087397758392	0.999646313058517
unown608	306	100	165	279	72	165	177.27051016764165	-0.28111671563766366	0.4872721046007566	-0.5769193700673567	0.5639939248286838	0.999646313058517
unown609	87	18	28	28	8	26	31.896712899037567	-1.2460549110169985	0.7232643570619681	-1.7228208453112512	0.08492092794279608	0.8079059254294962
ADAMTS19	61	28	49	34	32	21	37.334707950399526	-0.795225830590464	0.5197055740107464	-1.5301468184253504	0.1259803916937474	0.9224373047931592
unown610	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown611	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown612	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown613	7	0	3	9	1	1	3.3785705987501142	0.1089363342432767	1.7891575230440657	0.06088694418473162	0.9514492471856432	NA
unown614	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown615	9	5	5	21	18	14	11.638424907105806	1.32025921402871	0.8359998666587128	1.5792576849389501	0.1142769634657734	NA
unown616	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown617	17	8	5	17	13	23	13.356994456064173	0.6206583836789134	0.8151666174096892	0.7613883719271354	0.44642513070728473	0.999646313058517
DCST2	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown618	276	175	289	527	207	384	300.79838427710183	0.4347205991261876	0.3409370319465125	1.2750759184012261	0.20228237208732341	0.999646313058517
unown619	211	176	267	456	199	347	268.9837695841315	0.44202215200615597	0.32669242950906646	1.3530223295054618	0.1760484969080248	0.999646313058517
CD28	0	0	0	4	4	0	1.3088818029910148	3.7453869903015606	3.2826544410202634	1.1409629181490935	0.25388535458942496	NA
unown620	0	1	0	0	0	0	0.2146552422770607	-1.150791658652856	4.080472856796901	-0.2820240935400332	0.7779250358823964	NA
NLRX1	371	304	349	396	302	435	354.7281108445891	-0.048635085144801	0.22312158642656102	-0.2179757051916127	0.8274480407444681	0.999646313058517
NHP2	2082	1429	1412	2069	1405	1652	1663.7154913692718	-0.12323812122760483	0.2446251761277458	-0.5037834746953789	0.6144135415521129	0.999646313058517
unown621	184	179	206	201	153	200	186.25390723412426	-0.23353799168832032	0.26568279231012165	-0.8790106038019959	0.379395526433447	0.999646313058517
RFX2	274	423	352	160	310	347	315.67116282697714	-0.6064231510248708	0.3538109669180388	-1.7139749971779428	0.08653331789081624	0.8121008683211858
B4GALT7	1433	1033	1055	1182	1110	1089	1146.2257850830913	-0.2398667132384181	0.21397415227509856	-1.1210078913177814	0.26228450339931436	0.999646313058517
unown622	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown623	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
PDZD3	54	69	105	67	66	77	72.4897971280165	-0.3052289613007714	0.3933277913423809	-0.7760167677423996	0.4377390855064971	0.999646313058517
unown624	4	8	9	9	10	7	7.8584104985985554	0.11478074577969516	0.9799301510617018	0.11713155846397458	0.9067558018208087	NA
unown625	8	1	4	6	1	0	3.286334290318337	-0.934455281450753	1.768087682883935	-0.5285118438959765	0.5971441287854935	NA
unown626	852	918	928	854	1013	1031	929.6188742978486	-0.10214797960044372	0.21485974040461595	-0.4754170297705955	0.6344897586081562	0.999646313058517
unown627	77	73	106	64	82	162	91.15165866880065	0.050080697786370656	0.3993339597303089	0.12541056568340136	0.9001985239483566	0.999646313058517
unown628	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
LMAN2	3096	2071	2504	3305	1856	3066	2608.946855209679	-0.08225875724891166	0.23910708657774507	-0.34402475654842385	0.7308276681369662	0.999646313058517
unown629	16	10	28	16	31	31	21.13556851935403	0.38267066865276084	0.6588969225748104	0.5807747092783133	0.5613923023426508	0.999646313058517
VILL	25	21	7	62	30	5	25.395032804751924	0.7022422968627379	0.9064162285239906	0.7747459442625715	0.43848979659514103	0.999646313058517
unown630	3	3	7	4	4	5	4.2312947249447905	-0.16212343357595327	1.253160591723286	-0.12937163412792047	0.897063591719878	NA
unown631	366	253	586	441	260	761	425.659726087998	0.0944118915148138	0.3500583686325524	0.26970328372270863	0.7873885340903588	0.999646313058517
CHSY3	202	100	222	135	126	156	153.46865582852223	-0.4764908043535416	0.3008390313448271	-1.5838729510047493	0.11322263391182943	0.8960326597380054
RGS14	702	368	711	429	237	426	472.6094104166322	-0.8628383209090509	0.2809043035938757	-3.071645075813864	0.002128826864072862	0.09446502026882012
unown632	2	0	0	0	0	0	0.3257567131308662	-1.9487556454055261	4.0477744722385935	-0.48143879032069203	0.6302046730597061	NA
unown633	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown634	8	9	27	19	6	13	13.348463611789708	-0.35219192471633254	0.8676428911325582	-0.4059180664254699	0.6848028030489686	0.999646313058517
C1QTNF5	104	35	62	174	91	403	133.21073458786495	1.5324912924619996	0.4992779685845075	3.069415013057222	0.0021447841898947074	0.09446502026882012
unown635	2	0	4	0	0	15	3.0281354645261294	1.1107706921826817	2.3478107455625845	0.47310912699503715	0.6361353255401705	NA
unown636	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown637	0	0	2	0	3	1	0.9454219583871241	0.9714649419251059	3.2841129606878936	0.295807407830948	0.7673771654156438	NA
IFI30	382	296	172	290	262	214	272.63235736084266	-0.34863642142197665	0.36243061723240305	-0.9619397612824164	0.33607986406283347	0.999646313058517
SLC34A1	14	1	4	6	7	2	5.526905375924332	-0.3990501524255025	1.3177610663024095	-0.3028243606750524	0.7620237174315969	NA
USP2	194	174	156	96	105	177	150.79879893055943	-0.6985666258007979	0.3222305255730754	-2.1679095255125884	0.030165570970008833	0.4862794833912218
PLCD1	966	700	781	931	1040	910	878.5667912420146	0.06008822589200386	0.2108561156371988	0.28497264928939636	0.775665096197326	0.999646313058517
unown638	102	89	139	114	83	152	110.75543755060485	-0.11054613268564159	0.3282870007899515	-0.33673624730688784	0.7363157361248891	0.999646313058517
unown639	4	0	2	4	2	4	2.498570864277191	0.6379564921078275	1.762845991727883	0.36189008858483646	0.7174341668398444	NA
unown640	705	1999	1047	865	2595	1326	1459.1314800745752	0.08480009806518712	0.7019679973757164	0.1208033676495359	0.9038467826443441	0.999646313058517
unown641	0	1	0	1	0	2	0.6540777678968235	1.2211219141373268	3.7083641120390265	0.3292885696345224	0.7419375829268007	NA
unown642	102	147	105	135	79	150	120.35524365018422	-0.20848155876157903	0.3917182981946272	-0.532223181103462	0.5945714295583513	0.999646313058517
ALDH4A1	617	256	564	501	204	693	454.88662508799825	-0.2098763786340923	0.37966214600893705	-0.5527977462076293	0.5804019119748349	0.999646313058517
unown643	0	2	8	0	2	15	4.088117598322062	0.5161086665570295	1.9093001210363008	0.2703130120145302	0.7869194557142466	NA
unown644	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown645	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown646	631	517	491	496	841	569	588.5234138311175	0.03436682277339953	0.2845676433562927	0.12076855389483117	0.9038743581135873	0.999646313058517
unown647	41	10	3	42	23	5	20.605681906012123	0.2774403776571419	1.0170048363465622	0.27280143391825445	0.7850058572511013	0.999646313058517
HINT1	13490	9529	9783	16072	13154	12517	12288.116649653073	0.17235323170687483	0.2227200151298924	0.7738560524358657	0.43901592091188424	0.999646313058517
GRK6	26	30	28	37	30	33	30.58799185710025	0.04871036369477132	0.5222549825209456	0.09326931350591326	0.9256896100640463	0.999646313058517
unown648	2	1	0	0	0	0	0.5404119554079269	-2.6583592535702953	3.993669794194519	-0.6656432280492178	0.5056391689461779	NA
unown649	0	15	5	2	8	5	6.336966351232761	-0.7628943440215096	1.4650571889470592	-0.5207266649910124	0.6025571961988548	NA
unown650	4	0	2	0	0	0	0.9652849115421582	-3.5076835499032053	3.649029320995953	-0.9612648299975377	0.3364190268003782	NA
THY1	4828	3701	4851	4783	2027	4980	4142.605319959821	-0.37900237324100483	0.2869174787607096	-1.3209455724971515	0.1865195128238641	0.999646313058517
LYRM7	1271	1019	1269	1351	1336	1408	1259.2061976347038	0.021928302823873386	0.1672315049703438	0.13112542895408413	0.8956760854386024	0.999646313058517
CDC42SE2	1344	1285	1738	1681	1724	1990	1599.7980788136153	0.11755114894584333	0.17697544513830737	0.6642229313449467	0.5065476387734231	0.999646313058517
unown651	128	73	41	89	101	96	87.32545923961086	0.048289834076728204	0.4584635929704427	0.10532970298437953	0.9161141944886042	0.999646313058517
SPTLC1	234	145	368	189	222	333	240.305127348828	-0.16549033278723208	0.3148781943471693	-0.5255693654187134	0.5991874463274639	0.999646313058517
unown652	634	301	687	831	534	745	601.7875021838092	0.2409261047196471	0.2737310189448721	0.8801563872750872	0.37877459602613744	0.999646313058517
MAST3	902	794	1139	630	484	961	811.1134635848223	-0.653964824635282	0.23891511039397767	-2.73722672273376	0.00619595747631953	0.18853413463657998
NECTIN1	307	257	298	274	122	330	262.23150494311886	-0.460108686908307	0.3356823513599538	-1.3706668969764522	0.17047881857715502	0.999646313058517
TRIM29	0	0	0	0	1	0	0.16444269590591248	0.7727616929896332	4.080472856796901	0.18938042724691406	0.8497946636854631	NA
unown653	0	0	0	2	0	0	0.32555550968368235	1.733084897824564	4.032404461880072	0.42978945048992656	0.6673488075639681	NA
OAF	260	207	288	266	346	417	289.8415920173176	0.2592584763085255	0.2340086396147355	1.107901301145806	0.2679044436160615	0.999646313058517
PDLIM7	58	41	65	84	43	96	62.46869921377758	0.2583583303654014	0.42373152445828044	0.6097217588323163	0.542046138324895	0.999646313058517
unown654	26	16	20	54	28	51	31.255871901600464	0.9196315757908917	0.543836349486107	1.691007922989864	0.09083528944631135	0.8270658134379281
unown655	0	1	0	0	0	0	0.2146552422770607	-1.150791658652856	4.080472856796901	-0.2820240935400332	0.7779250358823964	NA
ARRDC2	373	166	385	274	239	309	283.43193436674704	-0.31077426974300376	0.2790753226030735	-1.1135856328831175	0.2654569927766311	0.999646313058517
unown656	10	1	5	13	5	11	7.087738052884522	0.7427325849688632	1.1277386623754293	0.6586034599579988	0.5101504404984216	NA
DDX41	745	468	713	635	525	893	646.8807433568991	-0.09121050297431446	0.21726041037300653	-0.4198210931191672	0.674616154617119	0.999646313058517
ROR2	65	68	62	47	72	56	62.14704785986052	-0.35515786423268014	0.4148735641611025	-0.8560628946094195	0.39196299138667406	0.999646313058517
unown657	2	10	15	5	9	9	8.364369781367733	-0.44163823835658095	1.058690555114111	-0.41715516986828977	0.6765649134582671	NA
unown658	2	0	2	1	0	0	0.8023059532531333	-1.9586594579322032	3.4245986115957945	-0.5719384021532109	0.5673637063592294	NA
unown659	85	69	82	76	99	169	93.54792231507611	0.3293602680832344	0.3676867553134739	0.895763209644133	0.3703792429402256	0.999646313058517
unown660	1	8	12	7	8	25	9.675794692328681	0.6646412706527108	1.085360598264821	0.612369079654523	0.5402935945287566	NA
unown661	19	1	4	21	10	5	9.691258725263735	0.5292498526740198	1.1617770350203853	0.455552000702728	0.6487121659567977	NA
unown662	0	2	5	3	11	11	5.032488356524316	1.652740584835983	1.43875430323903	1.1487302460991509	0.2506672299103774	NA
unown663	11	27	18	29	23	26	22.5104157475866	0.2308561209902064	0.6683244904865343	0.3454252002977553	0.7297747346454746	0.999646313058517
unown664	2	0	0	0	3	0	0.8190848008486036	0.5744746363616856	3.9566045881397756	0.14519384577466174	0.8845578248069151	NA
unown665	232	141	229	247	231	314	225.60660016118905	0.2244703664051618	0.2401213211715783	0.9348206369594596	0.349880742395787	0.999646313058517
NFIL3	145	135	389	153	182	324	213.2743933081349	-0.18996291406013935	0.40270150115541115	-0.4717213954134941	0.6371256634746307	0.999646313058517
AUH	1137	879	1221	1408	1433	1428	1227.7939695260548	0.22797995980720134	0.17082913100282715	1.334549666493523	0.18202378112015222	0.999646313058517
unown666	45	36	85	45	31	54	48.284534243806796	-0.5155548011328792	0.47141674588252097	-1.093628526427777	0.2741179327972753	0.999646313058517
unown667	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
MYD88	8	22	26	22	18	35	21.486834112704894	0.18206915339584703	0.7004958753581099	0.25991466873772673	0.7949295960240308	0.999646313058517
ARHGEF12	1525	1212	1050	2414	1310	2170	1581.8066852933016	0.43271495417607786	0.2731625377596951	1.584093330384649	0.11317248193807335	0.8960326597380054
unown668	8	3	3	1	5	1	3.54096342703565	-1.1220880668847077	1.5023101838373245	-0.7469083808102651	0.4551188667081729	NA
unown669	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown670	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown671	62	43	50	59	83	34	55.128513056065145	0.037657607519110695	0.4939121892277085	0.07624352737273588	0.9392253536117949	0.999646313058517
SYK	15	5	13	6	14	16	11.047988652146763	-0.024699554278182	0.8663778451921309	-0.02850898648349502	0.9772562007662084	NA
OXSR1	314	200	347	314	285	405	302.5131545491643	0.05101834214161837	0.22794358988011512	0.22382003445874923	0.8228973401666851	0.999646313058517
FAM193B	330	230	290	179	143	309	244.01156947240256	-0.6374129474559324	0.29155328698914573	-2.1862656876156663	0.02879617293358745	0.4706272640579896
unown672	119	0	13	107	0	0	38.83925885368632	-0.29904582399825846	3.7297666878772255	-0.08017815832026175	0.9360955613616676	0.999646313058517
unown673	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown674	3	5	0	3	3	0	2.543572633324864	-0.6632912131057012	2.077106078090352	-0.31933429886042086	0.7494730263768206	NA
INSR	384	240	536	242	272	468	347.00881144294243	-0.41304344168213897	0.2934285878583331	-1.407645535483938	0.15923605677162833	0.9890643554696132
unown675	0	0	0	11	2	5	2.811052622016882	4.8511642903856025	2.2032531373327164	2.2018188505831326	0.027678106973002048	NA
unown676	2	0	0	6	0	2	1.579068012959835	1.9118095862552853	2.775625581516137	0.6887851153219999	0.4909585038726584	NA
unown677	50	35	52	41	48	33	42.946685995094846	-0.3207460334982963	0.45790502360884483	-0.7004641070989569	0.48363751299778746	0.999646313058517
MXD3	29	41	27	64	41	30	39.06985072873187	0.2690528602334793	0.5672730002918652	0.4742916727837391	0.6352919288564249	0.999646313058517
DIRAS2	636	452	669	409	698	484	553.8765041120463	-0.30024990650847055	0.2652594935449955	-1.1319101250471915	0.25767222147909397	0.999646313058517
unown678	8	0	0	4	2	4	2.8363128052584976	0.21915887504022324	2.0088993009327902	0.10909400731956122	0.9131279279872199	NA
PRELID1	3282	2233	2556	3032	2526	2552	2676.8150104922374	-0.16515625499741995	0.20546499499072224	-0.8038169957119828	0.42150267277969417	0.999646313058517
GRIK4	175	185	210	225	200	272	208.29816102104584	0.08596850241714314	0.2567840011424047	0.3347891692421585	0.7377841312158764	0.999646313058517
GADD45G	257	150	158	326	222	241	221.7534927643214	0.3136524527318891	0.3136335702261928	1.0000602056268486	0.3172813727416923	0.999646313058517
SEMA4D	248	157	339	301	376	374	289.83810222424677	0.3500446430154778	0.2639868848040219	1.3259925517714386	0.1848421645020054	0.999646313058517
